ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,late_payment_count,risk_tier,age_band,credit_limit_bucket,utilisation_rate,utilisation_trend_slope,payment_consistency_score,months_since_last_late,payment_to_bill_ratio,is_outlier
615,190000,2,2,1,37,1,2,2,2,2,2,115049,117856,119570,116284,123528,125478,6000,5000,0,9000,4000,5000,0,6,risk_tier_high,cohort_age_30_39,limit_100K_200K,0.6296184210526315,-0.009906,0.0,0,0.040403196032127504,True
616,150000,1,1,2,33,0,0,0,0,0,0,21724,23168,23320,24085,24149,3323,2100,1200,965,64,509,8399,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.13307666666666668,0.016818,1.0,6,0.11052108642470088,False
617,200000,2,1,1,37,1,-2,-2,-2,-1,-1,0,0,0,0,595,0,0,0,0,595,0,2370,0,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.0004958333333333334,-0.000255,0.8333333333333334,0,2.0,True
618,270000,2,2,1,56,0,0,0,0,0,0,137807,123769,104377,106651,109294,101151,5000,5000,3953,4500,4000,3900,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.42163518518518517,0.023749,1.0,6,0.03858141948820656,False
619,60000,1,1,2,25,0,0,0,0,0,0,58839,53235,38533,39639,39619,39140,2018,1900,2000,1500,1900,2000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.7472361111111111,0.065827,1.0,6,0.0420735674058103,False
620,200000,2,2,1,39,0,0,0,0,0,0,80833,79100,70764,71629,70805,70718,3315,3088,2572,2559,2526,2620,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.3698741666666666,0.010656,1.0,6,0.03758034827159687,False
621,150000,2,2,1,39,0,0,0,0,0,0,36146,36184,37511,33080,30223,31561,3000,3000,3000,2500,2000,2000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.22745,0.008617,1.0,6,0.07571871717837864,False
622,180000,2,2,2,28,-1,-1,-1,-1,-1,-1,340,-120,420,460,460,610,0,1000,500,460,610,460,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.0020092592592592592,-0.000497,1.0,6,1.3963133640552996,False
623,90000,2,1,2,27,0,0,-2,-2,-2,-2,7624,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.01411851851851852,0.012102,1.0,6,0.0,False
624,360000,2,2,1,37,1,-2,-2,-2,-1,-1,0,0,0,0,166,541,0,0,0,166,543,4268,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.0003273148148148148,-0.000254,0.8333333333333334,0,2.0,True
625,90000,2,1,2,24,-1,-1,-2,-2,-2,-2,491,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.0009092592592592592,0.000779,1.0,6,0.0,False
626,20000,2,2,2,24,0,0,0,0,2,0,13168,13888,14900,15916,15519,15829,1237,1249,1265,0,568,1327,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.7435,-0.027449,0.8333333333333334,4,0.0632817753866846,False
627,70000,1,1,1,46,0,0,0,0,0,0,60040,55274,51766,51757,50013,49946,2600,1800,2000,3140,2000,1800,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.7590380952380952,0.027046,1.0,6,0.04184494159274269,False
628,230000,1,1,1,39,-1,-1,-1,-1,-1,-1,660,660,660,660,660,660,660,660,660,660,660,660,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.0028695652173913043,0.0,1.0,6,1.0,False
629,30000,1,3,1,48,0,0,0,0,0,0,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.9770166666666666,-0.003098,1.0,6,0.041412918010041905,False
630,200000,2,3,3,45,-1,-1,-1,-1,-1,-1,4430,7182,3855,3411,6788,9921,7193,3855,3411,6788,9921,5016,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.029655833333333336,-0.00369,1.0,6,1.0167757889116813,False
631,100000,1,3,2,49,-1,-1,-2,-2,-2,-2,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.0024,0.002057,1.0,6,0.0,False
632,50000,2,2,2,23,0,0,0,0,0,2,26795,28056,29284,30487,33831,33138,2000,2000,2000,4000,0,2000,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.6053033333333333,-0.02871,0.8333333333333334,5,0.0660825701714292,False
633,20000,2,3,1,25,0,0,0,0,0,-2,16591,16442,6401,4300,1304,0,1155,1000,0,1304,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.37531666666666663,0.186386,1.0,6,0.07680181180336605,False
634,210000,2,2,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.0,0.0,1.0,6,1.0,False
635,110000,1,3,1,56,0,0,0,0,0,0,46486,35758,34323,30452,22628,23468,4086,1428,1318,2171,3198,4976,0,0,risk_tier_low,cohort_age_50_59,limit_100K_200K,0.29259848484848483,0.04113,1.0,6,0.08894700049193485,False
636,20000,2,3,1,44,-1,-1,-1,-1,-1,-2,550,228,0,228,0,0,228,0,228,0,0,0,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.008383333333333333,0.00458,1.0,6,0.4532803180914513,False
637,50000,2,3,1,49,0,0,0,0,0,0,5630,6629,5918,6918,6941,4756,1107,1000,1000,1500,2150,0,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.12264,0.001391,1.0,6,0.1836540552293977,False
638,50000,1,2,1,41,0,0,0,0,0,0,21986,21520,20979,19894,18811,18805,1362,1294,682,680,694,618,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.40665,0.014353,1.0,6,0.04369031517685151,False
639,400000,2,1,2,40,-1,-1,-1,-1,-1,0,60125,1981,4521,20472,76933,173599,1981,4521,20500,77000,100000,7700,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.14067958333333333,-0.057727,1.0,6,0.6270218078316269,False
640,170000,1,2,2,31,0,0,0,0,0,0,56364,58132,59171,55888,53672,51461,3000,3000,2000,3000,3000,3000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.32812549019607845,0.006921,1.0,6,0.05079357491155942,False
641,280000,1,2,1,42,0,0,0,0,0,0,148363,148432,151310,141937,144990,147911,6900,6867,5500,5500,5500,5600,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.5255613095238095,0.002241,1.0,6,0.04062210131344832,False
642,130000,2,3,1,28,0,0,0,0,-2,-2,100143,50456,50000,0,0,0,2500,1000,0,0,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.2571782051282051,0.154304,1.0,6,0.017447744006699933,False
643,210000,2,2,2,32,0,0,0,0,0,0,46255,50486,54019,58091,61630,65576,5000,5000,5000,4500,5000,5000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.26671190476190476,-0.018246,1.0,6,0.08778272733494616,False
644,370000,1,2,2,28,0,0,0,0,0,0,276436,239025,149128,48907,53025,51434,20000,13000,5000,10000,4000,6000,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.36844819819819824,0.137701,1.0,6,0.07090854631367251,False
645,30000,2,2,1,31,0,0,2,0,0,0,29493,19433,18782,19006,19637,21251,3200,0,742,1000,2000,0,0,1,risk_tier_medium,cohort_age_30_39,limit_below_50K,0.7089,0.038451,0.8333333333333334,2,0.054403535994733625,False
646,150000,1,3,2,39,1,-1,-1,-2,-2,-2,214450,147280,150000,0,-5000,0,5180,5000,0,0,5000,0,0,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.5630333333333334,0.319827,0.8333333333333334,0,0.029956781718074716,False
647,60000,1,3,1,31,2,0,0,-2,-2,-2,35369,35320,0,0,0,0,1027,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.19635833333333333,0.134669,0.8333333333333334,0,0.014528427336643607,False
648,80000,2,2,2,24,0,0,0,0,0,0,77615,77303,66396,55639,56873,58390,3100,2586,2000,2500,3000,2500,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.8171166666666667,0.060061,1.0,6,0.039993269015032536,False
649,280000,2,2,1,44,2,2,2,2,2,2,186149,181779,192189,195517,199250,195874,0,15000,8000,7000,0,15000,1,6,risk_tier_high,cohort_age_40_49,limit_200K_500K,0.684975,-0.01065,0.0,0,0.03910465971125119,True
650,20000,2,2,2,46,8,7,6,5,4,3,21075,20795,20206,19617,18737,18148,0,0,0,0,0,0,0,6,risk_tier_high,cohort_age_40_49,limit_below_50K,0.98815,0.030569,0.0,0,0.0,True
651,270000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,1100,300,-200,-200,0,1100,300,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.0006172839506172839,0.000254,1.0,6,1.4,False
652,240000,2,2,2,26,0,0,-1,-1,-1,-1,14348,7500,7816,7500,7500,14497,1000,7816,7500,7500,14497,500,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.041084027777777775,-5.1e-05,1.0,6,0.6560571998444922,False
653,20000,2,1,2,22,0,0,0,0,0,0,20137,20179,18067,18666,19115,19547,1300,1301,900,900,900,1600,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.9642583333333334,0.007919,1.0,6,0.059639965085428355,False
654,450000,2,1,1,42,1,-2,-2,-1,-1,-2,-200,-200,0,42000,0,0,0,200,42000,0,0,0,1,1,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.015407407407407406,-0.002768,0.8333333333333334,0,1.0144230769230769,False
655,10000,1,2,2,33,0,0,0,0,0,0,8177,9131,9669,7624,8049,6857,2500,1145,1000,1000,1000,1500,0,0,risk_tier_low,cohort_age_30_39,limit_below_50K,0.8251166666666666,0.033974,1.0,6,0.16452218878138444,False
656,280000,1,2,1,39,-2,-2,-2,-2,-2,-2,2082,3557,5623,5400,3866,3526,3597,5672,5427,3885,3543,3519,1,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.014317857142857143,-0.000809,1.0,6,1.0660596990105595,False
657,290000,2,3,2,27,0,0,0,0,-1,-1,13820,15614,16293,7760,2000,0,2000,1300,0,2000,1000,0,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.03188908045977012,0.011672,1.0,6,0.11354010849388145,False
658,190000,2,1,2,28,0,0,0,0,0,0,46923,48666,49347,50386,43883,34412,2500,2000,3000,2000,2000,2000,1,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.24001491228070176,0.011408,1.0,6,0.0493390396064572,False
659,80000,2,1,2,23,0,0,0,0,0,-1,53261,38091,19744,14556,0,1460,4500,2011,3105,0,1460,0,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.26481666666666664,0.135166,1.0,6,0.08713575429542451,False
660,280000,2,2,2,28,-1,2,-1,-1,0,-1,427,298,1179,1714,2875,1047,0,1179,1714,1290,1047,1000,0,1,risk_tier_medium,cohort_age_20_29,limit_200K_500K,0.004488095238095238,-0.00116,0.8333333333333334,1,0.8262599469496021,False
661,160000,2,1,1,33,-2,-2,-2,-2,-2,-2,14150,8106,12431,12145,13391,7957,8106,12431,12145,13391,7957,1905,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.07102083333333334,0.002749,1.0,6,0.8204018773833969,False
662,90000,1,2,1,40,0,0,0,-1,-1,-1,42856,44925,0,787,1457,0,3114,0,787,1457,0,0,1,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.16671296296296295,0.109174,1.0,6,0.059516800888642044,False
663,140000,2,1,2,37,-1,-1,-1,-2,-2,-1,1034,40000,0,0,0,510,40000,0,0,0,510,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.04945714285714286,0.025024,1.0,6,0.9751107259772771,False
664,50000,1,1,2,22,0,0,0,0,0,-1,5137,5960,6270,6000,5810,390,1300,1000,120,200,390,1170,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.09855666666666667,0.013974,1.0,6,0.1413738289309027,False
665,40000,2,2,1,32,0,0,0,2,2,2,24114,25417,28777,29107,29693,30456,2000,4110,1100,1200,1400,0,0,3,risk_tier_medium,cohort_age_30_39,limit_below_50K,0.6981833333333333,-0.032049,0.5,3,0.05854479482466401,False
666,130000,2,3,1,43,0,0,0,0,0,0,130067,129385,96775,98071,97743,100124,5540,4403,3814,3562,4021,3681,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.8361089743589744,0.053482,1.0,6,0.03836605766945481,False
667,70000,2,3,1,27,0,0,0,0,0,2,61611,62711,63695,63926,67361,59480,3011,3095,2000,4600,0,2258,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.9018666666666666,-0.001439,0.8333333333333334,5,0.039505364534932835,False
668,30000,2,2,1,35,0,0,0,0,0,0,25078,25538,25880,25873,26157,26918,1500,1387,893,1000,1501,2000,0,0,risk_tier_low,cohort_age_30_39,limit_below_50K,0.8635777777777778,-0.010524,1.0,6,0.05327320449808291,False
669,100000,2,3,1,35,1,2,2,2,2,2,97002,102698,97997,103384,97266,101492,8200,0,8000,0,8600,0,0,6,risk_tier_high,cohort_age_30_39,limit_50K_100K,0.9997316666666667,-0.003297,0.0,0,0.04134442742135806,True
670,20000,2,1,1,30,2,2,2,0,0,0,5766,7511,7678,7318,7458,7598,2000,500,0,500,500,0,1,3,risk_tier_medium,cohort_age_30_39,limit_below_50K,0.361075,-0.012344,0.5,0,0.08077730850008077,False
671,30000,2,2,2,34,2,-1,2,2,2,2,99568,32326,31840,37075,37662,36904,33000,33000,5810,1325,0,3095,0,5,risk_tier_high,cohort_age_30_39,limit_below_50K,1.0,0.278169,0.16666666666666666,0,0.2768225147526101,False
672,20000,1,2,1,34,0,0,0,0,0,0,12857,14183,14890,15642,16387,17113,1541,1248,1000,1000,1000,1000,1,0,risk_tier_low,cohort_age_30_39,limit_below_50K,0.7589333333333333,-0.04092,1.0,6,0.07454541461700633,False
673,100000,2,1,2,28,2,0,0,0,0,0,96193,82342,81967,82177,78840,79261,3600,3800,3000,3000,3023,3000,1,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.8346333333333333,0.02713,0.8333333333333334,0,0.03878549462837973,False
674,30000,1,2,2,25,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,6,risk_tier_high,cohort_age_20_29,limit_below_50K,0.07666666666666666,0.002857,0.0,0,0.0,True
675,320000,2,1,1,41,0,0,0,0,0,0,97797,99672,101953,102284,104090,105859,4520,5050,3590,3700,3750,3510,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.3185703125,-0.004812,1.0,6,0.03943399465384898,False
676,90000,1,3,2,42,2,2,2,2,2,2,64762,63164,32789,31641,29240,28306,0,2900,0,2500,0,1300,1,6,risk_tier_high,cohort_age_40_49,limit_50K_100K,0.4627814814814815,0.09054,0.0,0,0.026810509719810166,True
677,190000,1,2,2,40,2,2,2,2,2,2,145613,156765,159386,161870,165725,169928,15000,6600,6500,6500,7000,7000,1,6,risk_tier_high,cohort_age_40_49,limit_100K_200K,0.8414798245614035,-0.022698,0.0,0,0.05066262755567416,True
678,200000,1,1,2,28,0,0,0,0,0,0,71989,122129,147936,149573,152574,156323,52129,30000,6000,6000,7000,10000,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.6671033333333333,-0.07352,1.0,6,0.13882032268863895,False
679,300000,2,2,2,31,-1,-1,-1,-1,0,-1,3345,1083,4339,7423,4059,2508,1087,4355,7423,0,2508,4141,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.012642777777777779,-0.000745,1.0,6,0.8574943973282946,False
680,30000,2,1,2,56,-1,0,0,-2,-2,-2,29033,17013,7024,7024,7024,7024,1283,7024,7024,7024,7024,7024,0,0,risk_tier_low,cohort_age_50_59,limit_below_50K,0.4119,0.133345,1.0,6,0.4909902619298104,False
681,110000,2,2,3,45,0,0,0,0,0,0,26650,20787,20566,21158,22141,22158,1532,2000,783,3000,2000,2000,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.2022121212121212,0.004625,1.0,6,0.08478195714071632,False
682,230000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,1024,0,0,0,0,1024,0,0,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.0007420289855072464,0.000127,1.0,6,1.0,False
683,230000,2,1,1,35,0,0,0,0,-2,-2,4259,5432,6182,0,0,0,1250,1000,0,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.011502173913043479,0.005438,1.0,6,0.14175014175014175,False
684,310000,2,2,2,28,0,0,0,0,0,0,106468,108955,112374,54762,58189,57170,8000,6000,5000,5000,4000,5000,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.2676978494623656,0.042065,1.0,6,0.06627597315220579,False
685,320000,1,1,1,40,0,0,0,0,0,0,247276,241167,238196,231580,229683,235837,10000,10000,10000,19000,13000,8000,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.7415307291666667,0.008773,1.0,6,0.04916631489338987,False
686,360000,1,1,1,47,-1,-1,-1,0,-1,-1,1548,-32,177639,174397,4852,4125,0,177671,3508,4876,4188,10007,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.1678375,-0.001928,1.0,6,0.5523696035351655,False
687,20000,2,3,1,41,-1,-1,-1,0,0,0,780,0,732,642,1252,643,0,732,300,1000,500,1000,1,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.03374166666666667,-0.004259,1.0,6,0.8723141516423808,False
688,170000,2,2,2,27,0,0,0,0,0,0,162671,166202,161973,167201,161327,171863,7500,6000,10000,7000,16000,6200,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.9718009803921568,-0.006145,1.0,6,0.05316589271788684,False
689,140000,1,1,1,40,0,0,0,0,0,0,123049,125616,129695,130735,133467,136287,4310,5913,4426,4580,4770,4767,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.9272011904761905,-0.018527,1.0,6,0.036933988488140834,False
690,80000,1,2,2,32,0,0,0,0,0,0,51372,51872,47593,43882,42256,42527,1853,1700,1522,1548,1488,1500,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.5822958333333333,0.027423,1.0,6,0.034386158238581474,False
691,150000,1,2,2,35,0,0,0,-1,-1,-1,60015,72227,51364,54340,0,2129,20000,30000,54340,0,2129,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.26675,0.095835,1.0,6,0.4434822451317297,False
692,170000,1,2,2,27,-1,2,2,-2,-2,-2,1170,780,0,0,0,0,0,0,0,0,0,0,0,2,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.001911764705882353,0.001376,0.6666666666666666,1,0.0,False
693,200000,2,2,1,29,2,0,0,0,0,0,159398,156955,132144,119136,122211,125021,6163,4530,4500,5000,5000,5000,1,1,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.6790541666666667,0.041304,0.8333333333333334,0,0.037052763341166944,False
694,70000,1,1,2,30,0,0,2,0,0,2,55664,59529,57571,57871,60872,59329,5800,0,2250,4500,0,2500,0,2,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.8353238095238095,-0.009247,0.6666666666666666,2,0.042897536170746445,False
695,320000,1,2,1,37,-2,-2,-2,-2,-2,-2,43528,498,429,14257,5417,2967,500,431,14328,5439,2980,5028,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.03494583333333333,0.015555,1.0,6,0.427834744247049,False
696,150000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.0,0.0,1.0,6,1.0,False
697,50000,2,1,1,34,0,0,0,-1,0,0,27966,28539,11597,6611,7349,7570,1267,1553,7511,1000,343,1000,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.29877333333333334,0.097449,1.0,6,0.1414003927168868,False
698,90000,2,2,2,34,-1,2,2,-2,-2,-2,8792,7500,0,0,0,0,0,0,0,0,0,0,0,2,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.03017037037037037,0.021098,0.6666666666666666,1,0.0,False
699,280000,1,1,1,41,-2,-2,-2,-2,-1,0,28026,41302,51500,35752,3955,13969,41346,52110,35752,3955,13939,4437,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.10387142857142857,0.020212,1.0,6,0.8683984321276303,False
700,300000,2,1,2,31,0,0,0,0,2,-1,43610,43280,36156,30305,30155,561,1655,1797,750,0,561,500,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.10225944444444444,0.024807,0.8333333333333334,4,0.028592849342902314,False
701,400000,2,2,2,40,-2,-2,-2,-2,-1,-1,0,8235,0,0,1524,0,8235,0,0,1524,0,385,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.00406625,0.001438,1.0,6,1.039450763397889,False
702,200000,2,1,1,27,-1,-1,-1,-1,-1,-1,5780,105,105,0,7384,8588,105,105,0,7384,8588,1304,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.018301666666666667,-0.00511,1.0,6,0.79619342500683,False
703,10000,2,3,2,22,0,0,0,0,-2,-2,8109,9778,8259,0,0,0,2000,1036,0,0,0,0,1,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.4357666666666667,0.223251,1.0,6,0.11611718809760575,False
704,50000,2,2,3,30,1,3,2,0,0,0,52515,51424,49967,20036,20076,37615,0,0,2000,1000,1000,1600,1,3,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.77211,0.113414,0.5,0,0.024176175242733116,False
705,30000,2,2,3,22,1,2,4,3,2,2,22582,26518,25814,25110,24569,26357,4600,0,0,0,2200,2500,0,6,risk_tier_high,cohort_age_20_29,limit_below_50K,0.8386111111111111,-0.011737,0.0,0,0.06160980457105002,True
706,50000,1,1,2,26,-1,0,0,0,0,0,15448,16392,18096,18425,18619,19060,1500,2000,1500,1200,900,1000,1,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.35346666666666665,-0.014326,1.0,6,0.07638626933232742,False
707,50000,1,2,1,38,1,2,0,0,0,0,58102,59011,56272,53663,51507,50616,2500,2500,2000,2000,3200,2000,0,2,risk_tier_medium,cohort_age_30_39,limit_50K_100K,1.0,0.035743,0.6666666666666666,0,0.04313867260481634,False
708,30000,2,3,1,46,1,2,2,2,2,2,12289,11806,13268,12758,13549,14673,0,1970,0,1000,1500,0,0,6,risk_tier_high,cohort_age_40_49,limit_below_50K,0.43523888888888884,-0.015847,0.0,0,0.05705678873670909,True
709,20000,1,2,2,24,0,0,-1,2,0,0,10476,7279,688,688,688,1320,1000,688,0,0,650,0,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.17615833333333333,0.093647,0.8333333333333334,3,0.1106012583376697,False
710,20000,1,2,2,49,0,0,0,0,0,0,16326,17497,18456,18424,18800,10000,1441,1400,368,376,200,0,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.8291916666666667,0.039647,1.0,6,0.03803905409887139,False
711,50000,1,1,3,49,0,0,0,0,0,0,17681,18249,18054,18569,19152,18088,1611,2000,780,1000,1000,2000,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.3659766666666666,-0.003005,1.0,6,0.07642563733571357,False
712,30000,2,2,1,42,0,0,0,0,0,0,47912,25023,25768,26410,27960,46254,1755,1500,1000,1909,1000,2000,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,1.0,-0.001108,1.0,6,0.04597470488192769,False
713,360000,2,1,1,30,1,2,-1,0,-1,-1,18886,14249,3821,2404,319,0,0,3828,2000,319,0,0,0,2,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.018369907407407408,0.010924,0.6666666666666666,0,0.1549182187051085,False
714,170000,1,2,1,42,1,-1,-1,-2,-2,-1,0,1690,0,0,0,4750,1690,0,0,0,4750,0,0,1,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.006313725490196078,-0.003139,0.8333333333333334,0,1.0,False
715,400000,2,1,2,31,-2,-2,-2,-2,-2,-2,203,767,664,1250,-10,2174,770,667,1256,0,2184,0,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.0021033333333333334,-0.000579,1.0,6,0.9661251980982567,False
716,50000,2,2,1,49,0,0,0,0,0,0,34962,32275,31253,32014,33573,29645,1613,2000,1500,2000,1645,1064,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.64574,0.012531,1.0,6,0.050701520735899896,False
717,160000,2,2,2,27,0,0,0,0,0,0,80964,80337,82182,82586,85145,87049,4000,4000,3500,4000,4000,2500,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.5190239583333333,-0.008081,1.0,6,0.04415338887294461,False
718,70000,2,2,1,33,0,0,0,0,0,0,69418,68943,38783,3758,1261,0,2382,2025,1000,25,0,1651,1,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.4337214285714286,0.238841,1.0,6,0.03888275884784506,False
719,150000,2,1,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.0,0.0,0.8333333333333334,0,1.0,False
720,80000,2,2,2,48,0,0,0,0,0,0,45174,41885,42832,23799,11723,27236,3000,3413,2000,5000,17236,2000,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.40135208333333333,0.071146,1.0,6,0.16947401751371666,False
721,30000,2,2,2,22,0,0,2,0,0,0,23892,28459,25499,25778,28708,30520,5300,0,1000,3352,2300,0,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.9047555555555556,-0.032539,0.8333333333333334,2,0.0733899887016751,False
722,10000,1,2,2,22,0,0,0,0,0,0,7960,9649,8518,8628,9293,5033,2000,1000,500,1500,0,2500,1,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.8180166666666667,0.044551,1.0,6,0.15280862248120453,False
723,180000,2,1,2,27,1,-1,-1,-1,-1,-1,0,3338,3333,3333,3333,3333,3338,3333,3333,3333,3333,3333,0,1,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.015435185185185185,-0.002643,0.8333333333333334,0,1.1999400119976005,False
724,320000,1,1,1,47,-1,-1,-1,-1,-1,-1,9192,13920,4022,316,8420,316,13942,4022,316,8420,316,516,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.018846875,0.005767,1.0,6,0.7608467363068591,False
725,80000,2,2,2,34,0,0,0,2,2,2,25935,27210,28783,30003,29385,31401,2000,2338,2000,0,2500,0,0,3,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.35982708333333335,-0.012527,0.5,3,0.05117041171395983,False
726,10000,1,2,1,45,0,0,0,2,0,0,7139,8416,9815,9508,9754,10192,1400,1700,0,400,600,200,1,1,risk_tier_medium,cohort_age_40_49,limit_below_50K,0.9137333333333334,-0.054206,0.8333333333333334,3,0.07843280315190428,False
